user_id,recommended_user_id,score
U0003,U0160,0.6944992542266846
U0003,U0819,0.6920414566993713
U0003,U0557,0.6762567162513733
U0003,U0663,0.6689258217811584
U0003,U0061,0.66521155834198
U0003,U0778,0.659760594367981
U0003,U0372,0.6594709753990173
U0118,U0063,0.780178427696228
U0118,U0397,0.7382869124412537
U0118,U0827,0.7191756963729858
U0118,U0087,0.703963041305542
U0118,U0321,0.6757400631904602
U0118,U0779,0.6750718355178833
U0118,U0127,0.6740089654922485
U0118,U0069,0.6736100316047668
U0118,U0424,0.6732569336891174
U0118,U0379,0.6715861558914185
U0295,U0249,0.7866363525390625
U0295,U0690,0.7595033645629883
U0295,U0181,0.7511712312698364
U0295,U0523,0.7488316893577576
U0295,U0132,0.7385501861572266
U0295,U0834,0.7332327961921692
U0295,U0811,0.7264315485954285
U0295,U0825,0.7199674248695374
U0295,U0473,0.7197969555854797
U0295,U0663,0.7111382484436035
U0757,U0720,0.702599048614502
U0757,U0819,0.6731352210044861
U0757,U0473,0.6665653586387634
U0757,U0486,0.6639463901519775
U0757,U0504,0.6621134877204895
U0757,U0270,0.6620675921440125
U0757,U0241,0.6602591276168823
U0757,U0139,0.6595937013626099
U0757,U0801,0.6590138077735901
U0757,U0298,0.6509640216827393
U0004,U0127,0.8061196208000183
U0004,U0867,0.778796911239624
U0004,U0431,0.7726290822029114
U0004,U0870,0.768519401550293
U0004,U0827,0.7460700273513794
U0004,U0623,0.7321551442146301
U0004,U0075,0.7321500778198242
U0004,U0618,0.7280352115631104
U0004,U0424,0.713030219078064
U0004,U0530,0.7088948488235474
U0589,U0076,0.7244741916656494
U0589,U0892,0.7242981791496277
U0589,U0717,0.7205266952514648
U0589,U0568,0.6891584992408752
U0589,U0827,0.6880454421043396
U0589,U0870,0.6742963790893555
U0589,U0834,0.6707295775413513
U0589,U0321,0.6648075580596924
U0589,U0424,0.6644706130027771
U0589,U0416,0.6640599370002747
U0476,U0140,0.703789472579956
U0476,U0075,0.699176013469696
U0476,U0653,0.6911237239837646
U0476,U0606,0.6730079054832458
U0476,U0143,0.655255913734436
U0476,U0218,0.6503767371177673
U0476,U0344,0.646442711353302
U0476,U0226,0.6463747620582581
U0476,U0623,0.6450737714767456
U0476,U0069,0.6438513994216919
U0071,U0530,0.6110754609107971
U0071,U0779,0.6085869073867798
U0071,U0258,0.6062147617340088
U0071,U0115,0.5961689949035645
U0071,U0140,0.5926686525344849
U0071,U0762,0.591539204120636
U0071,U0424,0.5915307402610779
U0071,U0441,0.5885866284370422
U0071,U0339,0.5885140895843506
U0071,U0397,0.5883992910385132
U0005,U0522,0.8353642821311951
U0005,U0017,0.7702000141143799
U0005,U0586,0.7536200881004333
U0005,U0313,0.7465422749519348
U0005,U0026,0.7459021806716919
U0005,U0328,0.7445732355117798
U0005,U0710,0.7260357737541199
U0005,U0829,0.7249272465705872
U0005,U0497,0.7172209024429321
U0005,U0491,0.7148345708847046
U0358,U0522,0.7357856631278992
U0358,U0137,0.7083355188369751
U0358,U0442,0.7024415731430054
U0358,U0017,0.6998651027679443
U0358,U0252,0.6955854892730713
U0358,U0452,0.6836795806884766
U0358,U0496,0.6741697192192078
U0358,U0626,0.6734000444412231
U0358,U0180,0.661299467086792
U0358,U0388,0.6585437059402466
U0495,U0635,0.6761438846588135
U0495,U0456,0.6483369469642639
U0495,U0820,0.6303176879882812
U0495,U0866,0.6208968162536621
U0495,U0090,0.6198804378509521
U0495,U0586,0.6103313565254211
U0495,U0442,0.609909176826477
U0495,U0179,0.6081112027168274
U0495,U0313,0.6016702055931091
U0495,U0559,0.6011673212051392
U0077,U0227,0.6854166984558105
U0077,U0313,0.6452403664588928
U0077,U0153,0.6378253102302551
U0077,U0017,0.6355649828910828
U0077,U0157,0.627068817615509
U0077,U0851,0.6202173233032227
U0077,U0810,0.6127740144729614
U0077,U0789,0.6020256876945496
U0077,U0179,0.6010786890983582
U0077,U0026,0.599124014377594
U0496,U0471,0.7246116399765015
U0496,U0017,0.7063170075416565
U0496,U0252,0.6824893951416016
U0496,U0161,0.6805198192596436
U0496,U0491,0.6788625121116638
U0496,U0358,0.6741697192192078
U0496,U0322,0.6737668514251709
U0496,U0313,0.6730453968048096
U0496,U0710,0.6635786294937134
U0496,U0153,0.657419741153717
U0107,U0161,0.7314555644989014
U0107,U0246,0.7307180762290955
U0107,U0563,0.7291561365127563
U0107,U0725,0.7282387018203735
U0107,U0026,0.7094459533691406
U0107,U0180,0.7048614621162415
U0107,U0322,0.7018346190452576
U0107,U0862,0.6885728240013123
U0107,U0442,0.6788516044616699
U0107,U0649,0.6759368777275085
U0559,U0252,0.719474732875824
U0559,U0454,0.7003660798072815
U0559,U0180,0.6969632506370544
U0559,U0626,0.6877755522727966
U0559,U0758,0.6705293655395508
U0559,U0328,0.6699690222740173
U0559,U0750,0.6670764088630676
U0559,U0759,0.6654630303382874
U0559,U0521,0.6628236174583435
U0559,U0045,0.6585660576820374
U0240,U0497,0.674343466758728
U0240,U0252,0.6583101749420166
U0240,U0180,0.6574591398239136
U0240,U0107,0.6543964147567749
U0240,U0161,0.6535634994506836
U0240,U0563,0.6524161100387573
U0240,U0468,0.6510704755783081
U0240,U0026,0.645280122756958
U0240,U0322,0.6288118958473206
U0240,U0624,0.6256078481674194
U0180,U0252,0.7678778767585754
U0180,U0635,0.7593265175819397
U0180,U0805,0.7497311234474182
U0180,U0454,0.7328147292137146
U0180,U0522,0.7136995792388916
U0180,U0563,0.7105932235717773
U0180,U0452,0.7090006470680237
U0180,U0784,0.7050579190254211
U0180,U0107,0.7048614621162415
U0180,U0559,0.6969632506370544
U0252,U0635,0.788406491279602
U0252,U0805,0.7803141474723816
U0252,U0092,0.778416633605957
U0252,U0626,0.7743797898292542
U0252,U0497,0.7723890542984009
U0252,U0180,0.7678778767585754
U0252,U0785,0.7655349969863892
U0252,U0454,0.7605339288711548
U0252,U0750,0.7495360374450684
U0252,U0201,0.7486632466316223
U0750,U0313,0.7642481923103333
U0750,U0658,0.7555986046791077
U0750,U0252,0.7495360374450684
U0750,U0017,0.7337487936019897
U0750,U0586,0.7306187152862549
U0750,U0626,0.7196593284606934
U0750,U0522,0.7152616381645203
U0750,U0497,0.7096097469329834
U0750,U0756,0.7060437798500061
U0750,U0810,0.7030686140060425
U0006,U0761,0.7494138479232788
U0006,U0164,0.7421671152114868
U0006,U0523,0.7275502681732178
U0006,U0755,0.7260743975639343
U0006,U0605,0.7165487408638
U0006,U0720,0.7114287614822388
U0006,U0241,0.7100106477737427
U0006,U0754,0.7051059603691101
U0006,U0473,0.6971110105514526
U0006,U0249,0.6936407685279846
U0383,U0320,0.7185943722724915
U0383,U0190,0.6909245848655701
U0383,U0488,0.6294518709182739
U0383,U0744,0.6269784569740295
U0383,U0569,0.6187238097190857
U0383,U0374,0.6020652651786804
U0383,U0742,0.5927558541297913
U0383,U0644,0.5864009857177734
U0383,U0891,0.5860366821289062
U0383,U0887,0.5815241932868958
U0410,U0636,0.6565826535224915
U0410,U0782,0.6471821069717407
U0410,U0268,0.6185548901557922
U0410,U0676,0.6143731474876404
U0410,U0453,0.6140232682228088
U0410,U0154,0.6130242347717285
U0410,U0096,0.6085227727890015
U0410,U0217,0.6037649512290955
U0410,U0704,0.6011212468147278
U0410,U0399,0.5875223278999329
U0404,U0536,0.6878994703292847
U0404,U0794,0.6704400777816772
U0404,U0365,0.6468712091445923
U0404,U0667,0.6417996883392334
U0404,U0579,0.6376445293426514
U0404,U0663,0.6357039213180542
U0404,U0493,0.6348186135292053
U0404,U0846,0.6346030831336975
U0404,U0690,0.6247403621673584
U0404,U0825,0.6196551322937012
U0561,U0457,0.7337521314620972
U0561,U0372,0.7305600047111511
U0561,U0755,0.7284201383590698
U0561,U0164,0.7080157399177551
U0561,U0720,0.7080139517784119
U0561,U0274,0.6843970417976379
U0561,U0699,0.6745733618736267
U0561,U0482,0.673505425453186
U0561,U0605,0.6726043224334717
U0561,U0579,0.6721535325050354
U0195,U0579,0.8384109139442444
U0195,U0372,0.805275559425354
U0195,U0457,0.8030217289924622
U0195,U0761,0.7820765972137451
U0195,U0755,0.7780619263648987
U0195,U0085,0.7625025510787964
U0195,U0250,0.755025327205658
U0195,U0365,0.7486487030982971
U0195,U0523,0.7456194758415222
U0195,U0061,0.7447625994682312
U0365,U0699,0.7589329481124878
U0365,U0493,0.7496770620346069
U0365,U0195,0.7486487030982971
U0365,U0579,0.7384918332099915
U0365,U0739,0.7378132343292236
U0365,U0417,0.7220821380615234
U0365,U0525,0.7155392169952393
U0365,U0473,0.7122800946235657
U0365,U0249,0.7106887102127075
U0365,U0128,0.7073239088058472
U0160,U0523,0.7884742021560669
U0160,U0811,0.7637284398078918
U0160,U0241,0.7296875715255737
U0160,U0132,0.718921959400177
U0160,U0195,0.7024544477462769
U0160,U0003,0.6944992542266846
U0160,U0801,0.6917183995246887
U0160,U0061,0.6843235492706299
U0160,U0863,0.6725879907608032
U0160,U0473,0.6724432706832886
U0184,U0061,0.6924764513969421
U0184,U0579,0.6891873478889465
U0184,U0761,0.669147789478302
U0184,U0482,0.667901337146759
U0184,U0690,0.6608026027679443
U0184,U0523,0.656825840473175
U0184,U0720,0.6520180702209473
U0184,U0561,0.6518673896789551
U0184,U0457,0.6510886549949646
U0184,U0811,0.6470615267753601
U0457,U0473,0.8171404600143433
U0457,U0482,0.8039038181304932
U0457,U0195,0.8030217289924622
U0457,U0523,0.8001772165298462
U0457,U0605,0.7959620952606201
U0457,U0579,0.7927668690681458
U0457,U0699,0.7912302613258362
U0457,U0504,0.7879735827445984
U0457,U0811,0.7819417715072632
U0457,U0372,0.7809446454048157
U0380,U0825,0.7099725604057312
U0380,U0289,0.6885616779327393
U0380,U0720,0.6774871349334717
U0380,U0561,0.6671706438064575
U0380,U0846,0.6598631739616394
U0380,U0139,0.6539742350578308
U0380,U0819,0.6537992358207703
U0380,U0663,0.6532763838768005
U0380,U0250,0.6493911147117615
U0380,U0834,0.6400242447853088
U0663,U0720,0.7824189066886902
U0663,U0795,0.7800219058990479
U0663,U0739,0.7670239806175232
U0663,U0241,0.7662718296051025
U0663,U0061,0.7574625611305237
U0663,U0197,0.7532002925872803
U0663,U0761,0.7524177432060242
U0663,U0372,0.7498013973236084
U0663,U0819,0.7496477961540222
U0663,U0531,0.7434778213500977
U0834,U0690,0.8590617179870605
U0834,U0482,0.844799280166626
U0834,U0493,0.8123665452003479
U0834,U0795,0.8054340481758118
U0834,U0457,0.7721570134162903
U0834,U0473,0.7712805271148682
U0834,U0811,0.771260678768158
U0834,U0819,0.766514003276825
U0834,U0579,0.7620450258255005
U0834,U0130,0.7577288746833801
U0007,U0744,0.7657850384712219
U0007,U0320,0.690685510635376
U0007,U0387,0.6887078285217285
U0007,U0641,0.6756182312965393
U0007,U0899,0.66974937915802
U0007,U0639,0.6598615050315857
U0007,U0133,0.6588981747627258
U0007,U0261,0.6587928533554077
U0007,U0081,0.6579747200012207
U0007,U0159,0.6452130079269409
U0488,U0545,0.772193193435669
U0488,U0062,0.770789384841919
U0488,U0121,0.7597545981407166
U0488,U0261,0.7477084398269653
U0488,U0048,0.7474580407142639
U0488,U0891,0.7305101752281189
U0488,U0382,0.7284203767776489
U0488,U0207,0.7106589674949646
U0488,U0387,0.7096713185310364
U0488,U0744,0.7087724804878235
U0569,U0387,0.834036111831665
U0569,U0899,0.7885444164276123
U0569,U0414,0.7687347531318665
U0569,U0256,0.768061101436615
U0569,U0198,0.7344017028808594
U0569,U0320,0.729242742061615
U0569,U0238,0.718365490436554
U0569,U0376,0.7152571082115173
U0569,U0203,0.712745726108551
U0569,U0168,0.7034867405891418
U0203,U0054,0.7481829524040222
U0203,U0681,0.7201434373855591
U0203,U0569,0.712745726108551
U0203,U0891,0.6970238089561462
U0203,U0707,0.6959255933761597
U0203,U0439,0.6838156580924988
U0203,U0639,0.6825742125511169
U0203,U0320,0.6822742819786072
U0203,U0121,0.6711514592170715
U0203,U0078,0.6686874032020569
U0062,U0488,0.770789384841919
U0062,U0749,0.7391157746315002
U0062,U0891,0.7064468264579773
U0062,U0545,0.701187014579773
U0062,U0098,0.6926319599151611
U0062,U0198,0.682637631893158
U0062,U0320,0.6728783249855042
U0062,U0094,0.6726677417755127
U0062,U0569,0.6662566661834717
U0062,U0887,0.665123701095581
U0008,U0874,0.7566813826560974
U0008,U0152,0.7497529983520508
U0008,U0222,0.724943995475769
U0008,U0467,0.7220020890235901
U0008,U0039,0.7197179198265076
U0008,U0409,0.713246762752533
U0008,U0814,0.7115786075592041
U0008,U0024,0.7072055339813232
U0008,U0219,0.7041541337966919
U0008,U0171,0.7024034857749939
U0448,U0660,0.7420961856842041
U0448,U0281,0.722399115562439
U0448,U0178,0.7172015905380249
U0448,U0467,0.705368161201477
U0448,U0089,0.7052713632583618
U0448,U0202,0.7017654776573181
U0448,U0409,0.6951902508735657
U0448,U0874,0.6842297315597534
U0448,U0034,0.6804558038711548
U0448,U0046,0.6759055256843567
U0173,U0814,0.8031349182128906
U0173,U0001,0.7632420063018799
U0173,U0502,0.7545163035392761
U0173,U0219,0.7542111277580261
U0173,U0222,0.7483354210853577
U0173,U0645,0.7460730075836182
U0173,U0089,0.7419944405555725
U0173,U0409,0.7402742505073547
U0173,U0235,0.7376416325569153
U0173,U0024,0.7325421571731567
U0089,U0287,0.7985543012619019
U0089,U0173,0.7419944405555725
U0089,U0288,0.7387542724609375
U0089,U0508,0.7339443564414978
U0089,U0654,0.7282233238220215
U0089,U0235,0.7248404622077942
U0089,U0178,0.7199437022209167
U0089,U0281,0.7102780342102051
U0089,U0039,0.7098819017410278
U0089,U0254,0.7078060507774353
U0051,U0178,0.7714579701423645
U0051,U0543,0.7714163064956665
U0051,U0835,0.7351128458976746
U0051,U0738,0.7286585569381714
U0051,U0874,0.7253270149230957
U0051,U0645,0.7236877083778381
U0051,U0001,0.7177233099937439
U0051,U0035,0.7162045240402222
U0051,U0409,0.7058620452880859
U0051,U0480,0.7036010026931763
U0287,U0089,0.7985543012619019
U0287,U0814,0.7256121635437012
U0287,U0423,0.7231709361076355
U0287,U0587,0.7228505611419678
U0287,U0835,0.7142564654350281
U0287,U0860,0.7098897099494934
U0287,U0152,0.7084910273551941
U0287,U0886,0.7061040997505188
U0287,U0173,0.7056488394737244
U0287,U0276,0.7034358978271484
U0281,U0822,0.7760800719261169
U0281,U0527,0.7583588361740112
U0281,U0502,0.7503071427345276
U0281,U0449,0.7408736348152161
U0281,U0135,0.726115345954895
U0281,U0448,0.722399115562439
U0281,U0276,0.7184011340141296
U0281,U0673,0.718333899974823
U0281,U0855,0.7103485465049744
U0281,U0089,0.7102780342102051
U0306,U0152,0.6751654744148254
U0306,U0281,0.6627503037452698
U0306,U0587,0.6575745940208435
U0306,U0625,0.6541706919670105
U0306,U0467,0.6529529690742493
U0306,U0178,0.6519064903259277
U0306,U0543,0.627660870552063
U0306,U0020,0.6192598342895508
U0306,U0403,0.6080971956253052
U0306,U0502,0.6012584567070007
U0860,U0409,0.7622367739677429
U0860,U0835,0.7417855858802795
U0860,U0645,0.7335361838340759
U0860,U0638,0.7316892147064209
U0860,U0694,0.7300274968147278
U0860,U0202,0.7291730642318726
U0860,U0657,0.7161095142364502
U0860,U0433,0.7148978114128113
U0860,U0219,0.7102934122085571
U0860,U0287,0.7098897099494934
U0389,U0855,0.7628360986709595
U0389,U0673,0.7581424117088318
U0389,U0178,0.748864471912384
U0389,U0657,0.7229668498039246
U0389,U0276,0.7164806723594666
U0389,U0208,0.716444730758667
U0389,U0822,0.712294340133667
U0389,U0835,0.7087904214859009
U0389,U0001,0.6973852515220642
U0389,U0135,0.6971482634544373
U0035,U0178,0.7668828964233398
U0035,U0024,0.747104823589325
U0035,U0046,0.7429109811782837
U0035,U0288,0.7403692603111267
U0035,U0614,0.7229610681533813
U0035,U0001,0.7163092494010925
U0035,U0896,0.7162116169929504
U0035,U0051,0.7162045240402222
U0035,U0276,0.7146244645118713
U0035,U0433,0.7108950614929199
U0020,U0893,0.7065907716751099
U0020,U0627,0.6935771107673645
U0020,U0035,0.6806820034980774
U0020,U0860,0.6785036325454712
U0020,U0129,0.6758608818054199
U0020,U0763,0.662358283996582
U0020,U0814,0.6592524647712708
U0020,U0502,0.657482385635376
U0020,U0631,0.6434245705604553
U0020,U0625,0.6429600119590759
U0896,U0822,0.7782430052757263
U0896,U0001,0.7709639072418213
U0896,U0173,0.7204409837722778
U0896,U0035,0.7162116169929504
U0896,U0543,0.704250156879425
U0896,U0125,0.7032583951950073
U0896,U0592,0.6976463794708252
U0896,U0281,0.6927441954612732
U0896,U0219,0.6904164552688599
U0896,U0856,0.6887674927711487
U0638,U0860,0.7316892147064209
U0638,U0551,0.7040711045265198
U0638,U0543,0.6958074569702148
U0638,U0645,0.6859802007675171
U0638,U0822,0.6838595867156982
U0638,U0423,0.6821372509002686
U0638,U0035,0.6753009557723999
U0638,U0213,0.6708269715309143
U0638,U0409,0.6616268157958984
U0638,U0152,0.6612179279327393
U0009,U0147,0.7833062410354614
U0009,U0319,0.7756267189979553
U0009,U0477,0.7731720805168152
U0009,U0237,0.7698394656181335
U0009,U0838,0.7656387090682983
U0009,U0100,0.76277756690979
U0009,U0188,0.7458760142326355
U0009,U0836,0.7446454167366028
U0009,U0459,0.7408657670021057
U0009,U0664,0.7353658080101013
U0650,U0360,0.7746750712394714
U0650,U0119,0.747021496295929
U0650,U0836,0.7454559206962585
U0650,U0319,0.7402453422546387
U0650,U0210,0.7374169230461121
U0650,U0237,0.7192870378494263
U0650,U0399,0.7177550792694092
U0650,U0477,0.7150428295135498
U0650,U0435,0.7014257907867432
U0650,U0362,0.7002002596855164
U0671,U0836,0.8273950219154358
U0671,U0119,0.8092036247253418
U0671,U0701,0.7913569808006287
U0671,U0237,0.7763388752937317
U0671,U0156,0.7762776613235474
U0671,U0838,0.7695770263671875
U0671,U0188,0.7567030787467957
U0671,U0210,0.7452250123023987
U0671,U0268,0.7448163032531738
U0671,U0362,0.7431443333625793
U0346,U0119,0.7473405003547668
U0346,U0671,0.7286760807037354
U0346,U0459,0.7195326685905457
U0346,U0843,0.7116910815238953
U0346,U0664,0.7085139155387878
U0346,U0032,0.699019193649292
U0346,U0570,0.694499671459198
U0346,U0845,0.6782944202423096
U0346,U0401,0.6759546399116516
U0346,U0715,0.6664787530899048
U0156,U0664,0.8295609354972839
U0156,U0119,0.8245278596878052
U0156,U0401,0.8120329976081848
U0156,U0305,0.8027482628822327
U0156,U0877,0.8015924692153931
U0156,U0319,0.7992422580718994
U0156,U0836,0.7987186908721924
U0156,U0843,0.7983385324478149
U0156,U0147,0.7983067631721497
U0156,U0477,0.7918451428413391
U0119,U0156,0.8245278596878052
U0119,U0319,0.8241912722587585
U0119,U0843,0.8142149448394775
U0119,U0671,0.8092036247253418
U0119,U0432,0.8058396577835083
U0119,U0898,0.7858197689056396
U0119,U0110,0.7831405997276306
U0119,U0838,0.7786466479301453
U0119,U0477,0.7746543884277344
U0119,U0836,0.7687025666236877
U0843,U0898,0.863377571105957
U0843,U0119,0.8142149448394775
U0843,U0828,0.8111752867698669
U0843,U0110,0.8051583766937256
U0843,U0156,0.7983385324478149
U0843,U0066,0.7796571850776672
U0843,U0838,0.7770522832870483
U0843,U0100,0.770275354385376
U0843,U0284,0.7701411843299866
U0843,U0401,0.7641649842262268
U0898,U0843,0.863377571105957
U0898,U0110,0.8105511665344238
U0898,U0119,0.7858197689056396
U0898,U0782,0.783020555973053
U0898,U0147,0.7718873023986816
U0898,U0156,0.7414655685424805
U0898,U0319,0.7260832786560059
U0898,U0399,0.7214754223823547
U0898,U0838,0.7184081673622131
U0898,U0401,0.7169520258903503
U0490,U0570,0.7840474843978882
U0490,U0843,0.754176676273346
U0490,U0782,0.7414506673812866
U0490,U0828,0.7377894520759583
U0490,U0110,0.7373219132423401
U0490,U0305,0.7352564334869385
U0490,U0711,0.7341710329055786
U0490,U0156,0.7291048765182495
U0490,U0268,0.7251594066619873
U0490,U0399,0.7249424457550049
U0010,U0161,0.7361575961112976
U0010,U0725,0.7322903871536255
U0010,U0635,0.6963062882423401
U0010,U0201,0.6840299367904663
U0010,U0252,0.6606718301773071
U0010,U0805,0.642241358757019
U0010,U0324,0.639348566532135
U0010,U0454,0.6387895345687866
U0010,U0563,0.6382888555526733
U0010,U0756,0.6365482211112976
U0246,U0815,0.7410796284675598
U0246,U0862,0.7381362318992615
U0246,U0789,0.7369765043258667
U0246,U0179,0.7334038615226746
U0246,U0107,0.7307180762290955
U0246,U0337,0.7182220220565796
U0246,U0784,0.7114766836166382
U0246,U0227,0.7072610259056091
U0246,U0507,0.704414427280426
U0246,U0328,0.7039884328842163
U0112,U0161,0.7474979758262634
U0112,U0328,0.7385514974594116
U0112,U0866,0.73810213804245
U0112,U0805,0.7152675986289978
U0112,U0563,0.7072349786758423
U0112,U0632,0.7047751545906067
U0112,U0092,0.6983957290649414
U0112,U0497,0.6889749765396118
